transaction_id,timestamp,num_items,total_amount,payment_type
145778,2025-09-18 00:51:20,4,22.5,Mobile Pay
145779,2025-09-18 02:45:05,1,2.78,Mobile Pay
145780,2025-09-18 18:01:17,2,11.88,Credit Card
145781,2025-09-18 00:39:20,4,16.87,Mobile Pay
145782,2025-09-18 03:46:25,4,23.94,Credit Card
145783,2025-09-18 12:23:58,4,17.32,Debit Card
145784,2025-09-18 10:17:11,2,13.0,Cash
145785,2025-09-18 23:18:34,2,10.03,Mobile Pay
145786,2025-09-18 10:18:22,4,20.83,Cash
145787,2025-09-18 15:20:31,2,9.02,Credit Card
145788,2025-09-18 16:39:11,1,3.03,Cash
145789,2025-09-18 05:31:00,2,10.1,Credit Card
145790,2025-09-18 08:30:12,2,5.22,Mobile Pay
145791,2025-09-18 04:34:12,4,19.74,Credit Card
145792,2025-09-18 00:54:58,3,16.81,Credit Card
145793,2025-09-18 14:56:30,4,16.13,Debit Card
145794,2025-09-18 03:21:10,1,2.3,Credit Card
145795,2025-09-18 13:21:48,2,11.45,Cash
145796,2025-09-18 19:33:14,4,23.12,Mobile Pay
145797,2025-09-18 11:28:41,3,17.89,Mobile Pay
145798,2025-09-18 13:43:27,2,10.21,Cash
145799,2025-09-18 13:03:56,4,16.7,Credit Card
145800,2025-09-18 19:58:21,3,19.36,Cash
145801,2025-09-18 18:14:34,4,22.86,Mobile Pay
145802,2025-09-18 20:30:11,1,3.19,Debit Card
145803,2025-09-18 20:49:07,4,17.66,Debit Card
145804,2025-09-18 13:42:03,4,21.55,Credit Card
145805,2025-09-18 23:54:16,3,17.1,Mobile Pay
145806,2025-09-18 00:13:54,1,6.07,Cash
145807,2025-09-18 03:03:33,2,5.9,Cash
145808,2025-09-18 12:53:26,2,8.18,Debit Card
145809,2025-09-18 20:16:45,2,8.83,Debit Card
145810,2025-09-18 17:57:42,2,7.54,Cash
145811,2025-09-18 12:43:05,3,17.64,Mobile Pay
145812,2025-09-18 09:00:25,3,16.14,Mobile Pay
145813,2025-09-18 11:27:13,4,15.75,Mobile Pay
145814,2025-09-18 14:54:41,4,23.65,Cash
145815,2025-09-18 10:40:33,3,18.71,Mobile Pay
145816,2025-09-18 04:55:28,2,12.96,Mobile Pay
145817,2025-09-18 22:21:29,1,3.14,Debit Card
145818,2025-09-18 15:35:07,3,13.58,Debit Card
145819,2025-09-18 04:00:00,2,9.01,Debit Card
145820,2025-09-18 03:03:36,3,11.69,Credit Card
145821,2025-09-18 03:38:17,1,5.02,Credit Card
145822,2025-09-18 13:20:11,3,12.91,Cash
145823,2025-09-18 07:09:06,1,5.55,Credit Card
145824,2025-09-18 13:32:28,3,12.95,Credit Card
145825,2025-09-18 03:08:43,4,16.04,Cash
145826,2025-09-18 10:45:59,3,12.06,Debit Card
145827,2025-09-18 04:32:58,4,21.49,Mobile Pay
145828,2025-09-18 21:36:08,4,19.75,Credit Card
145829,2025-09-18 02:18:32,4,19.83,Debit Card
145830,2025-09-18 07:18:24,2,11.25,Cash
145831,2025-09-18 15:08:48,4,20.14,Cash
145832,2025-09-18 11:52:30,4,22.77,Credit Card
145833,2025-09-18 17:23:57,4,17.15,Cash
145834,2025-09-18 06:34:04,3,13.7,Mobile Pay
145835,2025-09-18 09:17:39,3,13.65,Cash
145836,2025-09-18 10:13:18,3,14.61,Debit Card
145837,2025-09-18 00:09:48,2,9.39,Debit Card
145838,2025-09-18 05:36:58,2,11.98,Credit Card
145839,2025-09-18 10:35:39,1,7.64,Credit Card
145840,2025-09-18 09:34:09,2,7.84,Mobile Pay
145841,2025-09-18 13:46:24,2,6.78,Debit Card
145842,2025-09-18 22:54:01,3,12.62,Mobile Pay
145843,2025-09-18 21:29:31,4,17.47,Mobile Pay
145844,2025-09-18 02:09:45,1,4.61,Debit Card
145845,2025-09-18 10:29:23,4,16.47,Debit Card
145846,2025-09-18 06:09:46,1,4.16,Cash
145847,2025-09-18 22:44:02,4,20.49,Credit Card
145848,2025-09-18 07:11:58,2,11.3,Cash
145849,2025-09-18 04:33:34,2,9.29,Mobile Pay
145850,2025-09-18 22:51:52,4,21.98,Cash
145851,2025-09-18 02:12:19,2,5.11,Debit Card
145852,2025-09-18 22:07:33,3,14.77,Credit Card
145853,2025-09-18 15:34:14,4,20.44,Debit Card
145854,2025-09-18 12:00:49,3,13.9,Credit Card
145855,2025-09-18 02:35:27,4,18.42,Credit Card
145856,2025-09-18 14:58:48,4,18.96,Debit Card
145857,2025-09-18 13:03:18,3,15.14,Debit Card
145858,2025-09-18 22:49:02,2,12.17,Cash
145859,2025-09-18 16:26:57,3,15.14,Debit Card
145860,2025-09-18 15:09:31,1,2.34,Cash
145861,2025-09-18 22:50:48,4,17.93,Debit Card
145862,2025-09-18 11:52:35,4,23.71,Cash
145863,2025-09-18 17:56:26,3,12.5,Debit Card
145864,2025-09-18 05:11:11,1,3.09,Debit Card
145865,2025-09-18 13:27:10,4,17.63,Credit Card
145866,2025-09-18 10:23:21,2,9.81,Cash
145867,2025-09-18 18:09:05,3,11.6,Debit Card
145868,2025-09-18 08:24:36,3,15.01,Mobile Pay
145869,2025-09-18 23:22:52,1,3.72,Cash
145870,2025-09-18 07:54:47,3,14.72,Mobile Pay
145871,2025-09-18 18:06:14,3,12.03,Mobile Pay
145872,2025-09-18 19:16:33,2,7.18,Mobile Pay
145873,2025-09-18 10:33:10,3,16.35,Cash
145874,2025-09-18 05:25:03,1,6.59,Debit Card
145875,2025-09-18 22:02:52,2,8.72,Credit Card
145876,2025-09-18 09:42:32,4,20.68,Debit Card
145877,2025-09-18 23:53:26,4,17.06,Credit Card
145878,2025-09-18 01:41:03,1,3.23,Mobile Pay
145879,2025-09-18 20:07:34,3,12.67,Debit Card
145880,2025-09-18 23:14:30,1,7.52,Credit Card
145881,2025-09-18 23:02:55,2,8.85,Debit Card
145882,2025-09-18 22:47:34,2,5.69,Credit Card
145883,2025-09-18 06:33:30,3,15.24,Mobile Pay
145884,2025-09-18 03:10:42,2,8.78,Debit Card
145885,2025-09-18 04:47:47,4,17.56,Debit Card
145886,2025-09-19 06:56:09,1,3.66,Cash
145887,2025-09-19 22:10:25,2,9.77,Cash
145888,2025-09-19 15:33:39,1,7.32,Credit Card
145889,2025-09-19 09:58:14,4,21.82,Debit Card
145890,2025-09-19 01:47:24,2,8.11,Credit Card
145891,2025-09-19 07:47:40,3,14.5,Mobile Pay
145892,2025-09-19 21:55:40,3,11.04,Mobile Pay
145893,2025-09-19 03:25:32,2,12.07,Cash
145894,2025-09-19 20:52:41,3,14.89,Mobile Pay
145895,2025-09-19 23:06:02,2,11.82,Mobile Pay
145896,2025-09-19 09:42:00,1,7.07,Credit Card
145897,2025-09-19 07:17:19,4,19.64,Cash
145898,2025-09-19 00:26:07,4,19.01,Cash
145899,2025-09-19 13:47:55,1,4.7,Cash
145900,2025-09-19 19:11:25,3,13.42,Credit Card
145901,2025-09-19 17:11:48,4,17.07,Cash
145902,2025-09-19 09:19:58,1,5.54,Mobile Pay
145903,2025-09-19 17:40:59,1,4.06,Mobile Pay
145904,2025-09-19 23:53:27,1,6.16,Mobile Pay
145905,2025-09-19 00:34:46,3,12.13,Mobile Pay
145906,2025-09-19 23:18:54,4,15.17,Credit Card
145907,2025-09-19 11:32:31,1,5.8,Cash
145908,2025-09-19 11:22:38,4,21.33,Mobile Pay
145909,2025-09-19 09:04:16,3,17.99,Credit Card
145910,2025-09-19 04:54:56,3,10.81,Cash
145911,2025-09-19 06:45:34,3,13.2,Mobile Pay
145912,2025-09-19 22:02:58,4,20.28,Debit Card
145913,2025-09-19 03:37:51,3,14.59,Debit Card
145914,2025-09-19 23:42:25,4,14.22,Credit Card
145915,2025-09-19 23:26:00,4,20.42,Cash
145916,2025-09-19 05:22:00,2,10.19,Credit Card
145917,2025-09-19 19:24:51,1,5.36,Credit Card
145918,2025-09-19 10:15:02,3,14.52,Mobile Pay
145919,2025-09-19 21:55:22,1,4.94,Credit Card
145920,2025-09-19 12:02:00,3,13.1,Mobile Pay
145921,2025-09-19 21:48:15,3,18.48,Debit Card
145922,2025-09-19 17:16:02,4,19.22,Mobile Pay
145923,2025-09-19 01:34:54,1,4.35,Debit Card
145924,2025-09-19 17:20:51,1,4.71,Debit Card
145925,2025-09-19 18:54:11,1,3.23,Credit Card
145926,2025-09-19 17:34:48,3,13.55,Cash
145927,2025-09-19 22:48:34,2,12.9,Debit Card
145928,2025-09-19 04:28:58,4,21.06,Debit Card
145929,2025-09-19 23:41:57,4,15.36,Credit Card
145930,2025-09-19 22:13:07,3,10.09,Credit Card
145931,2025-09-19 08:11:33,2,9.74,Cash
145932,2025-09-19 23:57:42,1,6.84,Credit Card
145933,2025-09-19 21:54:03,4,20.66,Cash
145934,2025-09-19 08:17:15,3,13.95,Credit Card
145935,2025-09-19 02:02:51,2,13.78,Cash
145936,2025-09-19 14:28:17,4,22.89,Credit Card
145937,2025-09-19 11:41:23,2,10.44,Cash
145938,2025-09-19 08:52:35,2,5.94,Debit Card
145939,2025-09-19 09:15:04,3,20.35,Credit Card
145940,2025-09-19 07:57:27,3,13.51,Mobile Pay
145941,2025-09-19 02:53:47,2,11.23,Credit Card
145942,2025-09-19 08:41:20,4,18.09,Debit Card
145943,2025-09-19 00:46:56,1,7.08,Debit Card
145944,2025-09-19 16:28:58,3,14.95,Credit Card
145945,2025-09-19 23:52:24,2,9.58,Debit Card
145946,2025-09-19 23:51:14,2,14.31,Mobile Pay
145947,2025-09-19 07:44:26,2,10.1,Debit Card
145948,2025-09-19 16:54:29,1,7.27,Mobile Pay
145949,2025-09-19 18:05:53,1,5.79,Mobile Pay
145950,2025-09-19 04:28:55,3,9.69,Mobile Pay
145951,2025-09-19 21:57:06,1,5.99,Debit Card
145952,2025-09-19 19:11:42,1,5.74,Credit Card
145953,2025-09-19 17:51:36,4,16.92,Mobile Pay
145954,2025-09-19 00:05:24,2,11.77,Credit Card
145955,2025-09-19 12:44:31,2,9.02,Debit Card
145956,2025-09-19 18:27:04,1,4.05,Debit Card
145957,2025-09-19 13:43:36,1,6.13,Mobile Pay
145958,2025-09-19 08:05:34,1,4.91,Credit Card
145959,2025-09-19 00:46:37,4,17.31,Mobile Pay
145960,2025-09-19 08:52:51,4,19.19,Mobile Pay
145961,2025-09-19 22:53:32,2,8.98,Mobile Pay
145962,2025-09-19 01:13:17,1,5.34,Credit Card
145963,2025-09-19 19:55:03,3,16.97,Credit Card
145964,2025-09-19 15:56:14,3,12.57,Credit Card
145965,2025-09-19 01:04:26,1,4.52,Debit Card
145966,2025-09-19 22:30:44,3,16.77,Debit Card
145967,2025-09-19 12:13:44,2,10.2,Credit Card
145968,2025-09-19 05:11:30,2,12.92,Mobile Pay
145969,2025-09-19 09:15:13,1,5.34,Mobile Pay
145970,2025-09-19 09:31:23,1,2.41,Cash
145971,2025-09-19 10:22:20,4,20.42,Debit Card
145972,2025-09-19 21:28:28,4,20.74,Credit Card
145973,2025-09-19 19:43:05,1,2.95,Debit Card
145974,2025-09-19 11:10:49,2,6.79,Mobile Pay
145975,2025-09-19 01:44:38,2,12.42,Credit Card
145976,2025-09-19 02:21:00,4,20.1,Mobile Pay
145977,2025-09-19 00:17:13,1,2.99,Mobile Pay
145978,2025-09-19 17:47:26,4,21.46,Mobile Pay
145979,2025-09-19 03:14:54,1,3.68,Mobile Pay
145980,2025-09-19 07:40:03,3,10.2,Debit Card
145981,2025-09-19 23:05:09,2,8.81,Debit Card
145982,2025-09-19 16:34:08,1,3.21,Credit Card
145983,2025-09-19 05:58:36,3,19.12,Mobile Pay
145984,2025-09-19 00:08:30,1,3.91,Mobile Pay
145985,2025-09-19 20:21:51,2,11.94,Credit Card
145986,2025-09-19 12:43:59,3,14.43,Credit Card
145987,2025-09-19 10:01:06,4,22.68,Debit Card
145988,2025-09-19 00:54:07,1,3.63,Cash
145989,2025-09-19 05:05:39,4,21.49,Mobile Pay
145990,2025-09-19 21:48:19,4,18.68,Cash
145991,2025-09-19 08:52:03,4,16.23,Debit Card
145992,2025-09-19 11:11:43,2,10.38,Debit Card
145993,2025-09-19 06:18:28,1,6.51,Mobile Pay
145994,2025-09-19 05:39:08,2,9.71,Credit Card
145995,2025-09-19 08:08:12,1,4.71,Credit Card
145996,2025-09-19 02:19:06,1,3.56,Mobile Pay
145997,2025-09-19 22:08:50,1,2.94,Cash
145998,2025-09-19 20:08:50,4,16.31,Debit Card
145999,2025-09-19 14:16:35,1,5.95,Credit Card
146000,2025-09-19 11:18:43,1,2.51,Debit Card
146001,2025-09-19 02:02:31,4,24.13,Mobile Pay
146002,2025-09-19 11:50:27,3,14.26,Credit Card
146003,2025-09-19 00:08:46,4,15.1,Credit Card
146004,2025-09-19 03:04:50,3,13.36,Credit Card
146005,2025-09-19 09:06:11,4,18.76,Debit Card
146006,2025-09-19 19:48:09,4,18.13,Cash
146007,2025-09-19 03:15:45,4,17.87,Mobile Pay
146008,2025-09-19 11:41:15,4,20.97,Cash
146009,2025-09-19 05:38:50,3,14.85,Credit Card
146010,2025-09-19 07:56:20,4,15.84,Mobile Pay
146011,2025-09-19 00:58:44,4,21.28,Cash
146012,2025-09-19 23:52:38,2,8.34,Cash
146013,2025-09-19 17:42:27,4,20.14,Cash
146014,2025-09-19 12:51:00,4,16.82,Mobile Pay
146015,2025-09-19 06:09:26,4,17.73,Cash
146016,2025-09-19 09:37:54,1,4.02,Credit Card
146017,2025-09-19 11:44:20,4,17.9,Credit Card
146018,2025-09-19 11:07:29,3,14.44,Debit Card
146019,2025-09-19 21:04:49,3,13.68,Debit Card
146020,2025-09-19 05:35:53,3,11.43,Mobile Pay
146021,2025-09-19 00:14:26,3,10.07,Cash
146022,2025-09-19 17:00:19,2,7.92,Credit Card
146023,2025-09-19 20:48:12,3,13.36,Credit Card
146024,2025-09-19 01:28:30,4,17.07,Credit Card
146025,2025-09-19 18:23:22,3,14.06,Debit Card
146026,2025-09-19 05:49:47,4,18.36,Credit Card
146027,2025-09-19 02:38:39,1,2.25,Mobile Pay
146028,2025-09-19 10:59:42,4,14.61,Mobile Pay
146029,2025-09-19 10:10:51,1,5.75,Debit Card
146030,2025-09-19 21:43:29,3,15.01,Cash
146031,2025-09-19 18:31:24,3,17.56,Mobile Pay
146032,2025-09-19 20:52:32,3,10.82,Cash
146033,2025-09-19 04:53:10,4,21.24,Credit Card
146034,2025-09-19 21:13:22,3,15.64,Debit Card
146035,2025-09-19 10:02:45,4,23.6,Cash
146036,2025-09-19 13:53:59,1,7.21,Credit Card
146037,2025-09-19 14:13:07,2,9.59,Cash
146038,2025-09-19 20:47:06,4,20.42,Credit Card
146039,2025-09-19 05:04:48,2,9.33,Mobile Pay
146040,2025-09-19 12:49:17,1,5.27,Cash
146041,2025-09-19 13:00:49,4,21.08,Credit Card
146042,2025-09-19 18:33:42,4,21.29,Debit Card
146043,2025-09-19 09:31:54,1,5.66,Cash
146044,2025-09-19 11:11:40,1,3.74,Credit Card
146045,2025-09-19 03:05:17,1,4.07,Mobile Pay
146046,2025-09-19 02:47:10,2,7.79,Mobile Pay
146047,2025-09-19 20:59:13,3,15.38,Debit Card
146048,2025-09-19 00:32:30,1,7.77,Credit Card
146049,2025-09-19 07:31:31,4,21.66,Cash
146050,2025-09-19 08:23:07,1,2.63,Mobile Pay
146051,2025-09-19 05:51:28,2,12.21,Debit Card
146052,2025-09-19 18:11:35,2,12.65,Debit Card
146053,2025-09-19 01:00:21,1,5.91,Debit Card
146054,2025-09-19 00:54:49,3,11.51,Cash
146055,2025-09-19 21:54:38,4,22.73,Debit Card
146056,2025-09-19 10:32:39,1,4.87,Cash
146057,2025-09-19 22:28:04,3,15.92,Credit Card
146058,2025-09-19 07:40:42,4,21.18,Credit Card
146059,2025-09-19 09:56:41,1,4.89,Mobile Pay
146060,2025-09-19 13:13:16,3,13.89,Credit Card
146061,2025-09-19 17:09:59,2,12.48,Debit Card
146062,2025-09-19 12:17:04,1,7.97,Cash
146063,2025-09-19 13:55:13,3,13.39,Credit Card
146064,2025-09-19 21:55:17,4,21.13,Mobile Pay
146065,2025-09-19 18:59:32,2,8.08,Debit Card
146066,2025-09-19 13:17:32,3,16.72,Credit Card
146067,2025-09-20 03:50:54,1,4.38,Debit Card
146068,2025-09-20 10:55:07,2,10.16,Mobile Pay
146069,2025-09-20 13:39:56,4,17.23,Mobile Pay
146070,2025-09-20 13:53:00,2,11.57,Debit Card
146071,2025-09-20 15:28:01,1,3.34,Cash
146072,2025-09-20 12:37:36,3,14.07,Debit Card
146073,2025-09-20 17:43:10,2,14.46,Debit Card
146074,2025-09-20 04:16:07,1,3.81,Debit Card
146075,2025-09-20 18:20:25,4,20.72,Cash
146076,2025-09-20 14:07:36,2,12.69,Mobile Pay
146077,2025-09-20 10:36:15,3,18.5,Mobile Pay
146078,2025-09-20 02:10:48,3,15.66,Credit Card
146079,2025-09-20 11:01:40,2,8.93,Cash
146080,2025-09-20 22:50:49,3,14.39,Credit Card
146081,2025-09-20 16:17:00,2,9.07,Debit Card
146082,2025-09-20 06:18:15,3,14.69,Credit Card
146083,2025-09-20 03:11:08,3,14.74,Mobile Pay
146084,2025-09-20 03:01:06,2,12.35,Credit Card
146085,2025-09-20 04:32:54,3,16.28,Credit Card
146086,2025-09-20 15:05:46,3,16.21,Debit Card
146087,2025-09-20 13:49:29,1,3.77,Credit Card
146088,2025-09-20 20:18:43,4,21.51,Credit Card
146089,2025-09-20 23:24:34,3,14.56,Mobile Pay
146090,2025-09-20 15:04:02,1,3.1,Debit Card
146091,2025-09-20 11:52:30,2,8.22,Mobile Pay
146092,2025-09-20 05:59:51,4,19.42,Cash
146093,2025-09-20 09:59:35,1,2.82,Debit Card
146094,2025-09-20 17:04:30,1,7.96,Debit Card
146095,2025-09-20 20:17:14,3,18.12,Debit Card
146096,2025-09-20 22:10:03,4,19.63,Cash
146097,2025-09-20 16:44:52,3,14.91,Mobile Pay
146098,2025-09-20 03:57:38,2,12.04,Debit Card
146099,2025-09-20 17:18:26,1,4.11,Debit Card
146100,2025-09-20 00:44:09,2,9.29,Debit Card
146101,2025-09-20 09:35:01,2,8.35,Cash
146102,2025-09-20 10:31:58,3,17.71,Cash
146103,2025-09-20 15:24:17,3,14.02,Mobile Pay
146104,2025-09-20 05:59:01,3,10.48,Cash
146105,2025-09-20 03:13:58,2,7.33,Debit Card
146106,2025-09-20 03:28:15,2,13.37,Debit Card
146107,2025-09-20 05:23:27,1,4.65,Credit Card
146108,2025-09-20 06:44:16,1,5.83,Credit Card
146109,2025-09-20 07:32:36,4,23.09,Mobile Pay
146110,2025-09-20 20:40:53,4,19.25,Debit Card
146111,2025-09-20 15:30:22,1,3.71,Debit Card
146112,2025-09-20 12:15:36,4,23.92,Debit Card
146113,2025-09-20 20:12:39,4,12.78,Mobile Pay
146114,2025-09-20 00:48:06,4,18.18,Debit Card
146115,2025-09-20 17:36:30,4,17.05,Mobile Pay
146116,2025-09-20 09:14:17,3,11.27,Credit Card
146117,2025-09-20 18:34:17,4,21.86,Cash
146118,2025-09-20 16:16:05,1,4.48,Credit Card
146119,2025-09-20 01:44:32,4,17.06,Debit Card
146120,2025-09-20 07:39:05,4,20.22,Cash
146121,2025-09-20 18:42:02,3,13.44,Cash
146122,2025-09-20 04:07:56,2,12.14,Debit Card
146123,2025-09-20 05:12:06,2,10.18,Cash
146124,2025-09-20 06:37:14,1,4.14,Mobile Pay
146125,2025-09-20 16:52:06,4,21.62,Cash
146126,2025-09-20 06:35:51,3,16.16,Cash
146127,2025-09-20 14:14:15,2,11.21,Credit Card
146128,2025-09-20 14:09:16,2,8.85,Mobile Pay
146129,2025-09-20 11:26:28,4,23.04,Debit Card
146130,2025-09-20 00:11:28,3,15.13,Credit Card
146131,2025-09-20 08:14:42,4,24.2,Cash
146132,2025-09-20 09:16:32,2,9.67,Debit Card
146133,2025-09-20 12:09:15,4,22.72,Mobile Pay
146134,2025-09-20 09:48:33,1,3.35,Credit Card
146135,2025-09-20 23:14:41,4,19.23,Credit Card
146136,2025-09-20 11:36:52,1,2.83,Mobile Pay
146137,2025-09-20 01:17:59,3,14.29,Mobile Pay
146138,2025-09-20 18:07:22,4,19.31,Credit Card
146139,2025-09-20 23:40:15,3,12.8,Debit Card
146140,2025-09-20 19:41:40,1,2.89,Mobile Pay
146141,2025-09-20 13:31:47,2,9.37,Mobile Pay
146142,2025-09-20 19:12:04,2,8.88,Cash
146143,2025-09-20 05:22:19,4,18.61,Cash
146144,2025-09-20 22:02:39,1,5.07,Cash
146145,2025-09-20 04:45:02,2,8.78,Debit Card
146146,2025-09-20 09:00:55,4,19.41,Cash
146147,2025-09-20 01:46:36,1,6.94,Debit Card
146148,2025-09-20 14:46:31,2,9.25,Cash
146149,2025-09-20 06:13:28,4,16.79,Mobile Pay
146150,2025-09-20 09:04:29,3,11.91,Cash
146151,2025-09-20 23:40:38,4,20.18,Mobile Pay
146152,2025-09-20 21:52:19,4,20.79,Cash
146153,2025-09-20 01:55:06,4,26.78,Credit Card
146154,2025-09-20 06:05:18,3,12.9,Debit Card
146155,2025-09-20 08:02:04,3,16.37,Debit Card
146156,2025-09-20 11:47:26,3,15.33,Credit Card
146157,2025-09-20 23:23:14,2,10.87,Cash
146158,2025-09-20 09:18:46,1,3.86,Credit Card
146159,2025-09-20 14:12:31,2,10.19,Debit Card
146160,2025-09-20 12:32:50,2,11.68,Debit Card
146161,2025-09-20 03:10:43,3,13.49,Debit Card
146162,2025-09-20 12:27:24,1,6.99,Credit Card
146163,2025-09-20 22:54:43,4,17.88,Debit Card
146164,2025-09-20 13:55:36,4,21.79,Debit Card
146165,2025-09-20 20:55:55,1,3.14,Mobile Pay
146166,2025-09-20 08:11:47,1,3.25,Cash
146167,2025-09-20 21:44:25,4,18.05,Mobile Pay
146168,2025-09-20 23:12:17,4,19.08,Debit Card
146169,2025-09-20 23:07:27,3,14.71,Credit Card
146170,2025-09-20 19:33:02,2,9.7,Cash
146171,2025-09-20 03:21:27,1,5.45,Mobile Pay
146172,2025-09-20 18:12:36,2,11.21,Cash
146173,2025-09-20 00:39:21,3,14.09,Mobile Pay
146174,2025-09-20 10:58:31,2,7.12,Cash
146175,2025-09-20 11:47:48,4,20.42,Mobile Pay
146176,2025-09-20 02:26:31,4,22.72,Credit Card
146177,2025-09-20 12:45:38,3,10.3,Credit Card
146178,2025-09-20 02:16:04,4,16.57,Mobile Pay
146179,2025-09-20 03:18:05,1,3.69,Debit Card
146180,2025-09-20 06:09:03,1,5.67,Mobile Pay
146181,2025-09-20 16:47:46,4,19.12,Mobile Pay
146182,2025-09-20 06:31:46,1,4.25,Mobile Pay
146183,2025-09-20 02:53:18,4,15.5,Cash
146184,2025-09-20 12:08:49,4,16.03,Credit Card
146185,2025-09-20 02:48:38,1,7.01,Cash
146186,2025-09-20 11:59:10,2,10.39,Cash
146187,2025-09-20 00:02:22,1,4.11,Cash
146188,2025-09-20 21:35:31,3,19.07,Cash
146189,2025-09-20 22:32:51,3,16.51,Debit Card
146190,2025-09-20 17:19:57,4,15.11,Credit Card
146191,2025-09-20 14:57:48,3,18.52,Credit Card
146192,2025-09-20 03:49:29,1,7.8,Mobile Pay
146193,2025-09-20 03:41:48,3,12.05,Credit Card
146194,2025-09-20 00:42:15,2,11.54,Debit Card
146195,2025-09-20 21:03:54,2,11.24,Cash
146196,2025-09-20 05:30:42,2,8.65,Mobile Pay
146197,2025-09-20 01:39:21,4,25.76,Debit Card
146198,2025-09-20 08:41:32,1,3.7,Mobile Pay
146199,2025-09-20 21:55:11,4,16.72,Cash
146200,2025-09-20 00:01:10,2,13.66,Debit Card
146201,2025-09-20 06:19:40,2,7.93,Mobile Pay
146202,2025-09-20 13:12:01,4,24.67,Credit Card
146203,2025-09-20 04:44:16,1,3.18,Credit Card
146204,2025-09-20 21:41:48,2,13.36,Debit Card
146205,2025-09-20 19:44:28,2,7.61,Debit Card
146206,2025-09-20 12:59:32,4,21.14,Mobile Pay
146207,2025-09-20 17:08:44,1,4.11,Debit Card
146208,2025-09-20 10:13:18,3,14.28,Mobile Pay
146209,2025-09-20 15:16:01,4,18.61,Credit Card
146210,2025-09-20 19:57:25,4,18.48,Debit Card
146211,2025-09-20 05:51:53,2,13.49,Debit Card
146212,2025-09-20 19:13:13,2,10.6,Credit Card
146213,2025-09-20 01:36:18,4,19.19,Debit Card
146214,2025-09-20 03:42:19,1,3.34,Mobile Pay
146215,2025-09-20 14:45:21,4,21.33,Debit Card
146216,2025-09-20 05:19:53,1,3.25,Debit Card
146217,2025-09-20 04:26:52,3,16.89,Mobile Pay
146218,2025-09-20 10:32:35,4,16.95,Cash
146219,2025-09-20 11:44:54,3,17.56,Debit Card
146220,2025-09-20 01:05:23,3,12.41,Debit Card
146221,2025-09-20 14:41:01,4,20.27,Credit Card
146222,2025-09-20 23:50:50,3,16.49,Cash
146223,2025-09-20 19:23:39,1,6.52,Debit Card
146224,2025-09-20 06:14:40,2,10.52,Debit Card
146225,2025-09-20 18:30:22,2,7.73,Debit Card
146226,2025-09-20 18:13:07,1,5.99,Debit Card
146227,2025-09-20 08:35:58,2,11.64,Credit Card
146228,2025-09-20 23:28:25,3,14.43,Cash
146229,2025-09-20 05:42:43,3,10.91,Debit Card
146230,2025-09-20 05:50:19,2,13.45,Credit Card
146231,2025-09-20 23:27:26,3,11.5,Credit Card
146232,2025-09-20 03:49:05,1,5.22,Debit Card
146233,2025-09-20 01:23:18,2,9.81,Credit Card
146234,2025-09-20 19:40:13,4,17.97,Credit Card
146235,2025-09-20 06:32:08,4,22.77,Mobile Pay
146236,2025-09-20 04:06:37,2,13.54,Debit Card
146237,2025-09-20 11:20:39,4,26.21,Debit Card
146238,2025-09-20 22:46:54,3,16.58,Mobile Pay
146239,2025-09-20 16:42:49,1,4.35,Credit Card
146240,2025-09-20 06:11:59,1,4.83,Credit Card
146241,2025-09-20 02:39:47,4,20.12,Cash
146242,2025-09-20 17:10:47,1,5.63,Credit Card
146243,2025-09-20 01:48:15,1,3.9,Mobile Pay
146244,2025-09-20 17:03:34,2,12.57,Cash
146245,2025-09-20 00:36:15,2,9.52,Debit Card
146246,2025-09-20 04:28:59,1,5.75,Credit Card
146247,2025-09-20 01:36:09,3,15.53,Mobile Pay
146248,2025-09-20 13:04:15,4,18.59,Mobile Pay
146249,2025-09-20 01:03:49,4,22.47,Mobile Pay
146250,2025-09-20 09:18:05,1,5.07,Debit Card
146251,2025-09-20 17:26:11,4,20.79,Mobile Pay
146252,2025-09-20 17:50:51,1,7.29,Debit Card
146253,2025-09-20 11:31:51,3,13.15,Mobile Pay
146254,2025-09-20 21:02:02,2,10.32,Mobile Pay
146255,2025-09-20 05:40:57,3,17.16,Debit Card
146256,2025-09-20 22:20:45,1,2.8,Debit Card
146257,2025-09-20 21:48:32,3,18.77,Credit Card
146258,2025-09-20 17:08:36,2,10.43,Cash
146259,2025-09-20 19:47:26,3,13.99,Cash
146260,2025-09-20 19:05:27,1,5.11,Credit Card
146261,2025-09-20 19:10:28,2,10.9,Credit Card
146262,2025-09-20 10:58:41,2,7.99,Mobile Pay
146263,2025-09-20 12:01:07,2,10.65,Cash
146264,2025-09-20 12:27:04,3,10.05,Mobile Pay
146265,2025-09-20 07:48:27,1,6.17,Debit Card
146266,2025-09-20 00:04:08,2,7.72,Credit Card
146267,2025-09-20 00:03:08,3,12.5,Mobile Pay
146268,2025-09-20 15:03:51,2,11.11,Cash
146269,2025-09-20 16:07:14,2,8.7,Debit Card
146270,2025-09-20 09:33:12,3,12.83,Credit Card
146271,2025-09-20 00:55:17,4,19.82,Mobile Pay
146272,2025-09-20 04:42:24,4,16.82,Debit Card
146273,2025-09-20 11:47:26,2,13.26,Debit Card
146274,2025-09-20 09:01:58,4,16.16,Debit Card
